DEPH	MONTH	POSITION	REFERENCE_VALUE	SALT	SDATE	SECCHI	STATN	STATUS	VISS_EU_CD	WATER_TYPE_AREA	YEAR	global_EQR	index_column	local_EQR	new_index
13.0	6	59.77_19.03	9.485943960116865	5.4	2014-06-23	4.5	NORRTÄLJEVIKEN S8	MODERATE	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.4495907361404063	23256	0.4743861042106094	23256_SE594800-190220
14.0	6	59.77_19.03	9.485943960116865	5.4	2014-06-23	4.5	NORRTÄLJEVIKEN S8	MODERATE	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.4495907361404063	23257	0.4743861042106094	23257_SE594800-190220
0.5	6	59.79_19.03	9.0921273367719	5.1	2014-06-11	7.2	NORRTÄLJEVIKEN PREF	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.7413752009864212	23685	0.7918938806411737	23685_SE594800-190220
1.0	6	59.79_19.03	9.0921273367719	5.1	2014-06-11	7.2	NORRTÄLJEVIKEN PREF	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.7413752009864212	23686	0.7918938806411737	23686_SE594800-190220
2.0	6	59.79_19.03	8.966605658916253	5.0	2014-06-11	7.2	NORRTÄLJEVIKEN PREF	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.7584299092884175	23687	0.8029794410374713	23687_SE594800-190220
3.0	6	59.79_19.03	8.966605658916253	5.0	2014-06-11	7.2	NORRTÄLJEVIKEN PREF	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.7584299092884175	23688	0.8029794410374713	23688_SE594800-190220
4.0	6	59.79_19.03	8.966605658916253	5.0	2014-06-11	7.2	NORRTÄLJEVIKEN PREF	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.7584299092884175	23689	0.8029794410374713	23689_SE594800-190220
5.0	6	59.79_19.03	8.966605658916253	5.0	2014-06-11	7.2	NORRTÄLJEVIKEN PREF	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.7584299092884175	23690	0.8029794410374713	23690_SE594800-190220
6.0	6	59.79_19.03	8.966605658916253	5.0	2014-06-11	7.2	NORRTÄLJEVIKEN PREF	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.7584299092884175	23691	0.8029794410374713	23691_SE594800-190220
7.0	6	59.79_19.03	8.966605658916253	5.0	2014-06-11	7.2	NORRTÄLJEVIKEN PREF	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.7584299092884175	23692	0.8029794410374713	23692_SE594800-190220
8.0	6	59.79_19.03	8.966605658916253	5.0	2014-06-11	7.2	NORRTÄLJEVIKEN PREF	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.7584299092884175	23693	0.8029794410374713	23693_SE594800-190220
9.0	6	59.79_19.03	9.0921273367719	5.1	2014-06-11	7.2	NORRTÄLJEVIKEN PREF	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.7413752009864212	23694	0.7918938806411737	23694_SE594800-190220
10.0	6	59.79_19.03	9.0921273367719	5.1	2014-06-11	7.2	NORRTÄLJEVIKEN PREF	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.7413752009864212	23695	0.7918938806411737	23695_SE594800-190220
11.0	6	59.79_19.03	9.220465459415847	5.2	2014-06-11	7.2	NORRTÄLJEVIKEN PREF	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.7244179102188938	23696	0.780871641642281	23696_SE594800-190220
12.0	6	59.79_19.03	9.220465459415847	5.2	2014-06-11	7.2	NORRTÄLJEVIKEN PREF	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.7244179102188938	23697	0.780871641642281	23697_SE594800-190220
13.0	6	59.79_19.03	9.220465459415847	5.2	2014-06-11	7.2	NORRTÄLJEVIKEN PREF	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.7244179102188938	23698	0.780871641642281	23698_SE594800-190220
14.0	6	59.79_19.03	9.220465459415847	5.2	2014-06-11	7.2	NORRTÄLJEVIKEN PREF	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.7244179102188938	23699	0.780871641642281	23699_SE594800-190220
15.0	6	59.79_19.03	9.220465459415847	5.2	2014-06-11	7.2	NORRTÄLJEVIKEN PREF	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.7244179102188938	23700	0.780871641642281	23700_SE594800-190220
16.0	6	59.79_19.03	9.220465459415847	5.2	2014-06-11	7.2	NORRTÄLJEVIKEN PREF	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.7244179102188938	23701	0.780871641642281	23701_SE594800-190220
17.0	6	59.79_19.03	9.220465459415847	5.2	2014-06-11	7.2	NORRTÄLJEVIKEN PREF	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.7244179102188938	23702	0.780871641642281	23702_SE594800-190220
18.0	6	59.79_19.03	9.220465459415847	5.2	2014-06-11	7.2	NORRTÄLJEVIKEN PREF	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.7244179102188938	23703	0.780871641642281	23703_SE594800-190220
19.0	6	59.79_19.03	9.220465459415847	5.2	2014-06-11	7.2	NORRTÄLJEVIKEN PREF	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.7244179102188938	23704	0.780871641642281	23704_SE594800-190220
20.0	6	59.79_19.03	9.220465459415847	5.2	2014-06-11	7.2	NORRTÄLJEVIKEN PREF	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.7244179102188938	23705	0.780871641642281	23705_SE594800-190220
21.0	6	59.79_19.03	9.220465459415847	5.2	2014-06-11	7.2	NORRTÄLJEVIKEN PREF	GOOD	SE594800-190220	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.7244179102188938	23706	0.780871641642281	23706_SE594800-190220
