DEPH_count	DIN	NTOT	REFERENCE_VALUE	SALT	SDATE	STATUS	VISS_EU_CD	WATER_TYPE_AREA	YEAR	global_EQR	index_column	local_EQR
2	1.36	38.5	18.26785	3.55	2014-08-21	POOR	SE592400-180800	24 - Stockholms inre skärgård och Hallsfjärden	2014	0.3049884559884559	(1, 'SE592400-180800')	0.47448961038961035
2	2.5100000000000002	37.2	18.7344	3.2	2015-08-12	POOR	SE592400-180800	24 - Stockholms inre skärgård och Hallsfjärden	2015	0.33734767025089596	(2, 'SE592400-180800')	0.5036129032258064
3	42.21	100.06666666666668			2015-08-13	BAD	SE592400-180800	24 - Stockholms inre skärgård och Hallsfjärden	2015		(3, 'SE592400-180800')	
2	39.355	60.9			2013-08-05	BAD	SE593750-183962	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		(0, 'SE593750-183962')	
2	8.63	41.9	17.5347	4.1	2014-06-11	POOR	SE593750-183962	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.2427658446035535	(1, 'SE593750-183962')	0.41848926014319815
2	16.545	47.849999999999994	16.7349	4.7	2014-07-16	BAD	SE593750-183962	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.18407193532420396	(2, 'SE593750-183962')	0.3497366771159875
2	25.21	59.15	16.8682	4.6	2014-08-18	BAD	SE593750-183962	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.1500929839391378	(3, 'SE593750-183962')	0.2851766694843618
2	2.865	43.55	17.60135	4.05	2015-06-15	POOR	SE593750-183962	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.22684908789386407	(4, 'SE593750-183962')	0.40416417910447766
2	8.995	45.2	17.1348	4.4	2015-07-13	BAD	SE593750-183962	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.1995202608290638	(5, 'SE593750-183962')	0.3790884955752212
2	28.28	64.75	17.20145	4.35	2015-08-20	BAD	SE593750-183962	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.1398207681365576	(6, 'SE593750-183962')	0.26565945945945946
1		17.135			2013-08-29	BAD	SE643700-211940	22 - Norra Bottenviken. Inre kustvatten	2013		(0, 'SE643700-211940')	
2		19.276			2013-08-26	BAD	SE645000-212100	22 - Norra Bottenviken. Inre kustvatten	2013		(0, 'SE645000-212100')	
2	1.035	11.45	19.667	1.0	2013-06-10	HIGH	SE651818-212790	22 - Norra Bottenviken. Inre kustvatten	2013	1.0	(0, 'SE651818-212790')	1.7176419213973801
2	0.6	11.399999999999999	19.667	1.0	2013-08-05	HIGH	SE651818-212790	22 - Norra Bottenviken. Inre kustvatten	2013	1.0	(1, 'SE651818-212790')	1.7251754385964915
3		9.066666666666666	20.8667	0.10000000000000002	2014-06-16	HIGH	SE651818-212790	22 - Norra Bottenviken. Inre kustvatten	2014	1.0	(2, 'SE651818-212790')	2.301474264705883
3		8.9	20.8667	0.10000000000000002	2014-08-06	HIGH	SE651818-212790	22 - Norra Bottenviken. Inre kustvatten	2014	1.0	(3, 'SE651818-212790')	2.3445730337078654
3		13.336666666666666	18.334	2.0	2015-06-10	HIGH	SE651818-212790	22 - Norra Bottenviken. Inre kustvatten	2015	1.0	(4, 'SE651818-212790')	1.3747063234191452
3		11.0	18.334	2.0	2015-08-17	HIGH	SE651818-212790	22 - Norra Bottenviken. Inre kustvatten	2015	1.0	(5, 'SE651818-212790')	1.6667272727272726
2	2.4	18.9	19.5337	1.1	2013-06-10	HIGH	SE651475-214300	22 - Norra Bottenviken. Inre kustvatten	2013	1.0	(0, 'SE651475-214300')	1.0335291005291005
2	2.65	20.0	17.9341	2.3	2013-08-05	HIGH	SE651475-214300	22 - Norra Bottenviken. Inre kustvatten	2013	0.8524357142857144	(1, 'SE651475-214300')	0.8967050000000001
2		13.95	18.2007	2.1	2014-06-17	HIGH	SE651475-214300	22 - Norra Bottenviken. Inre kustvatten	2014	1.0	(2, 'SE651475-214300')	1.304709677419355
2		12.5	17.9341	2.3	2014-08-06	HIGH	SE651475-214300	22 - Norra Bottenviken. Inre kustvatten	2014	1.0	(3, 'SE651475-214300')	1.434728
2		17.14	18.0674	2.2	2015-06-09	HIGH	SE651475-214300	22 - Norra Bottenviken. Inre kustvatten	2015	1.0	(4, 'SE651475-214300')	1.0541073512252042
2		18.215	18.334	2.0	2015-08-17	HIGH	SE651475-214300	22 - Norra Bottenviken. Inre kustvatten	2015	1.0	(5, 'SE651475-214300')	1.00653307713423
2	4.3149999999999995	20.35	19.4004	1.2	2013-06-10	HIGH	SE651800-214740	22 - Norra Bottenviken. Inre kustvatten	2013	0.9333380133380134	(0, 'SE651800-214740')	0.9533366093366094
2	1.405	21.8	17.8008	2.4	2013-08-05	GOOD	SE651800-214740	22 - Norra Bottenviken. Inre kustvatten	2013	0.7131009174311925	(1, 'SE651800-214740')	0.8165504587155963
2		13.25	18.13405	2.1500000000000004	2014-06-17	HIGH	SE651800-214740	22 - Norra Bottenviken. Inre kustvatten	2014	1.0	(2, 'SE651800-214740')	1.3686075471698111
2		15.0	17.9341	2.3	2014-08-06	HIGH	SE651800-214740	22 - Norra Bottenviken. Inre kustvatten	2014	1.0	(3, 'SE651800-214740')	1.1956066666666667
2		17.14	17.9341	2.3	2015-06-09	HIGH	SE651800-214740	22 - Norra Bottenviken. Inre kustvatten	2015	1.0	(4, 'SE651800-214740')	1.0463302217036172
2		18.93	18.334	2.0	2015-08-17	HIGH	SE651800-214740	22 - Norra Bottenviken. Inre kustvatten	2015	0.9550222624707569	(5, 'SE651800-214740')	0.9685155837295298
3	1.4366666666666665	15.033333333333331	19.667	1.0	2013-06-10	HIGH	SE651500-213108	22 - Norra Bottenviken. Inre kustvatten	2013	1.0	(0, 'SE651500-213108')	1.308226164079823
3	2.0766666666666667	14.299999999999999	19.667	1.0	2013-08-05	HIGH	SE651500-213108	22 - Norra Bottenviken. Inre kustvatten	2013	1.0	(1, 'SE651500-213108')	1.3753146853146856
2		9.65	20.8667	0.1	2014-06-16	HIGH	SE651500-213108	22 - Norra Bottenviken. Inre kustvatten	2014	1.0	(2, 'SE651500-213108')	2.162352331606218
2		8.95	20.8667	0.1	2014-08-06	HIGH	SE651500-213108	22 - Norra Bottenviken. Inre kustvatten	2014	1.0	(3, 'SE651500-213108')	2.331474860335196
3		13.096666666666666	18.334	2.0	2015-06-10	HIGH	SE651500-213108	22 - Norra Bottenviken. Inre kustvatten	2015	1.0	(4, 'SE651500-213108')	1.3998981929244083
3		11.333333333333334	18.334	2.0	2015-08-17	HIGH	SE651500-213108	22 - Norra Bottenviken. Inre kustvatten	2015	1.0	(5, 'SE651500-213108')	1.617705882352941
3		18.08666666666667			2013-08-26	BAD	SE645500-212000	22 - Norra Bottenviken. Inre kustvatten	2013		(0, 'SE645500-212000')	
2		14.3	19.667	1.0	2013-06-25	HIGH	SE653176-222000	22 - Norra Bottenviken. Inre kustvatten	2013	1.0	(0, 'SE653176-222000')	1.3753146853146854
2		13.0	19.667	1.0	2013-08-06	HIGH	SE653176-222000	22 - Norra Bottenviken. Inre kustvatten	2013	1.0	(1, 'SE653176-222000')	1.512846153846154
2		13.0	19.667	1.0	2014-06-23	HIGH	SE653176-222000	22 - Norra Bottenviken. Inre kustvatten	2014	1.0	(2, 'SE653176-222000')	1.512846153846154
2		10.8	19.667	1.0	2014-08-25	HIGH	SE653176-222000	22 - Norra Bottenviken. Inre kustvatten	2014	1.0	(3, 'SE653176-222000')	1.8210185185185186
3		18.333333333333332	18.25846333333333	2.0566666666666666	2015-06-08	HIGH	SE653176-222000	22 - Norra Bottenviken. Inre kustvatten	2015	0.994165974025974	(4, 'SE653176-222000')	0.9959161818181818
2		16.07			2015-08-11	BAD	SE653176-222000	22 - Norra Bottenviken. Inre kustvatten	2015		(5, 'SE653176-222000')	
3		11.866666666666667	19.667	1.0	2013-06-25	HIGH	SE728806-179329	22 - Norra Bottenviken. Inre kustvatten	2013	1.0	(0, 'SE728806-179329')	1.6573314606741574
3		13.1	19.178233333333335	1.3666666666666665	2013-08-06	HIGH	SE728806-179329	22 - Norra Bottenviken. Inre kustvatten	2013	1.0	(1, 'SE728806-179329')	1.4639872773536897
2		9.95	19.667	1.0	2014-06-23	HIGH	SE728806-179329	22 - Norra Bottenviken. Inre kustvatten	2014	1.0	(2, 'SE728806-179329')	1.9765829145728646
3		9.9	19.311533333333333	1.2666666666666666	2014-08-25	HIGH	SE728806-179329	22 - Norra Bottenviken. Inre kustvatten	2014	1.0	(3, 'SE728806-179329')	1.9506599326599325
2		13.215	18.334	2.0	2015-06-08	HIGH	SE728806-179329	22 - Norra Bottenviken. Inre kustvatten	2015	1.0	(4, 'SE728806-179329')	1.387362845251608
3		9.763333333333334	18.334	2.0	2015-08-11	HIGH	SE728806-179329	22 - Norra Bottenviken. Inre kustvatten	2015	1.0	(5, 'SE728806-179329')	1.8778422669853192
2	0.275	17.845	16.36	4.55	2013-06-17	HIGH	SE623890-178030	19 - Norra Bottenhavet. Höga kusten. Yttre kustvatten	2013	0.8890445502942002	(0, 'SE623890-178030')	0.9167834127206501
2	0.31	18.56	16.2	4.75	2013-08-27	HIGH	SE623890-178030	19 - Norra Bottenhavet. Höga kusten. Yttre kustvatten	2013	0.8304597701149427	(1, 'SE623890-178030')	0.872844827586207
2	0.27	18.205	16.28	4.65	2014-06-24	HIGH	SE623890-178030	19 - Norra Bottenhavet. Höga kusten. Yttre kustvatten	2014	0.8590130916414906	(2, 'SE623890-178030')	0.8942598187311179
2	0.96	16.42	16.56	4.3	2014-08-25	HIGH	SE623890-178030	19 - Norra Bottenhavet. Höga kusten. Yttre kustvatten	2014	1.0	(3, 'SE623890-178030')	1.0085261875761264
2	0.41	17.135	16.16	4.8	2015-08-31	HIGH	SE623890-178030	19 - Norra Bottenhavet. Höga kusten. Yttre kustvatten	2015	0.9241318937846513	(4, 'SE623890-178030')	0.9430989203384884
4	1.4224999999999999	19.097499999999997	16.52	4.3500000000000005	2013-06-18	HIGH	SE622500-172430	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	0.8200462538726712	(0, 'SE622500-172430')	0.8650346904045033
4	0.9875	19.990000000000002	17.34	3.325	2013-08-27	HIGH	SE622500-172430	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	0.8232449558112388	(1, 'SE622500-172430')	0.8674337168584291
4	1.4275	17.8475	17.24	3.45	2014-06-24	HIGH	SE622500-172430	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2014	0.9546154923658774	(2, 'SE622500-172430')	0.965961619274408
4	2.455	19.455	17.56	3.05	2014-08-25	HIGH	SE622500-172430	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2014	0.8701276449927183	(3, 'SE622500-172430')	0.9025957337445387
4	4.1775	21.240000000000002	17.22	3.475	2015-08-31	GOOD	SE622500-172430	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	0.7214689265536721	(4, 'SE622500-172430')	0.8107344632768361
2	2.54	17.490000000000002	17.32	3.35	2013-06-18	HIGH	SE622860-173000	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	0.9870402134553078	(0, 'SE622860-173000')	0.9902801600914808
2	6.62	17.845	17.32	3.35	2013-08-27	HIGH	SE622860-173000	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	0.960773325861586	(1, 'SE622860-173000')	0.9705799943961895
2	1.315	17.845	17.04	3.7	2014-06-24	HIGH	SE622860-173000	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2014	0.9398524329877651	(2, 'SE622860-173000')	0.9548893247408238
2	2.645	16.065	17.6	3.0	2014-08-25	HIGH	SE622860-173000	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2014	1.0	(3, 'SE622860-173000')	1.0955493308434485
2	3.96	16.775	17.2	3.5	2015-08-31	HIGH	SE622860-173000	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	1.0	(4, 'SE622860-173000')	1.0253353204172877
2	1.6400000000000001	21.775	17.08	3.6500000000000004	2013-06-18	GOOD	SE622000-172300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	0.668771526980482	(0, 'SE622000-172300')	0.784385763490241
2	0.64	18.92	17.32	3.35	2013-08-27	HIGH	SE622000-172300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	0.8872445384073291	(1, 'SE622000-172300')	0.9154334038054968
2	1.13	16.775	17.56	3.05	2014-06-24	HIGH	SE622000-172300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2014	1.0	(2, 'SE622000-172300')	1.046795827123696
2	1.76	21.775	17.56	3.05	2014-08-25	GOOD	SE622000-172300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2014	0.7128587830080367	(3, 'SE622000-172300')	0.8064293915040184
2	3.0999999999999996	18.950000000000003	17.2	3.5	2015-08-31	HIGH	SE622000-172300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	0.8768689533861036	(4, 'SE622000-172300')	0.9076517150395776
2		18.92	17.28	3.4	2013-08-29	HIGH	SE624870-175500	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	0.8844256518675124	(0, 'SE624870-175500')	0.9133192389006343
2		14.989999999999998	17.4	3.25	2015-08-26	HIGH	SE624870-175500	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	1.0	(1, 'SE624870-175500')	1.160773849232822
2		13.205	17.28	3.4	2013-08-28	HIGH	SE624615-180500	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	1.0	(0, 'SE624615-180500')	1.3085952290798941
2		17.85	16.92	3.85	2013-08-29	HIGH	SE624615-180500	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	0.9305322128851542	(1, 'SE624615-180500')	0.9478991596638656
2		15.350000000000001	17.36	3.3	2015-08-26	HIGH	SE624615-180500	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	1.0	(2, 'SE624615-180500')	1.130944625407166
2		13.205	17.24	3.45	2013-08-28	HIGH	SE624335-180000	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	1.0	(0, 'SE624335-180000')	1.3055660734570238
2		16.42	17.4	3.25	2015-08-26	HIGH	SE624335-180000	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	1.0	(1, 'SE624335-180000')	1.0596833130328864
2		16.775	16.8	4.0	2015-08-26	HIGH	SE623810-180350	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	1.0	(0, 'SE623810-180350')	1.0014903129657229
2		14.275	16.240000000000002	4.699999999999999	2013-08-28	HIGH	SE623340-175556	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	1.0	(0, 'SE623340-175556')	1.1376532399299475
2		17.13	17.12	3.6	2015-08-26	HIGH	SE623340-175556	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	0.9992216384510607	(1, 'SE623340-175556')	0.9994162288382955
3	0.57	25.701999999999998	18.55	2.45	2013-06-11	MODERATE	SE634950-202940	20 - Norra Kvarkens inre kustvatten	2013	0.5445083021147142	(0, 'SE634950-202940')	0.7217337172204499
3	0.64	24.274	17.25	3.75	2013-07-23	MODERATE	SE634950-202940	20 - Norra Kvarkens inre kustvatten	2013	0.5339399004225568	(1, 'SE634950-202940')	0.7106368954436846
3	0.7799999999999999	21.894000000000002	18.1	2.9	2013-08-21	GOOD	SE634950-202940	20 - Norra Kvarkens inre kustvatten	2013	0.6934210285923083	(2, 'SE634950-202940')	0.8267105142961542
3	0.57	25.701999999999998	18.666666666666668	2.3333333333333335	2014-06-12	MODERATE	SE634950-202940	20 - Norra Kvarkens inre kustvatten	2014	0.5488313552277447	(3, 'SE634950-202940')	0.7262729229891319
3	1.3566666666666667	23.321666666666662	16.0	11.0	2014-07-16	MODERATE	SE634950-202940	20 - Norra Kvarkens inre kustvatten	2014	0.5105307755918778	(4, 'SE634950-202940')	0.6860573143714715
3	0.6166666666666666	19.752	18.1	2.9	2014-08-20	HIGH	SE634950-202940	20 - Norra Kvarkens inre kustvatten	2014	0.8606048332658299	(5, 'SE634950-202940')	0.9163628999594979
3	1.4533333333333331	26.177666666666667	17.5	3.5	2015-06-22	MODERATE	SE634950-202940	20 - Norra Kvarkens inre kustvatten	2015	0.4938178854748959	(6, 'SE634950-202940')	0.6685087797486406
3	1.14	28.557666666666666	18.0	3.0	2015-07-08	MODERATE	SE634950-202940	20 - Norra Kvarkens inre kustvatten	2015	0.45743199641160504	(7, 'SE634950-202940')	0.6303035962321852
3	0.6666666666666666	29.033666666666665			2015-08-20	BAD	SE634950-202940	20 - Norra Kvarkens inre kustvatten	2015		(8, 'SE634950-202940')	
1	0.24	28.9	17.666667	4.001	2013-07-15	MODERATE	SE590740-174135	24 - Stockholms inre skärgård och Hallsfjärden	2013	0.4466394149103492	(0, 'SE590740-174135')	0.6113033564013841
1	0.58	28.72	17.658669	4.007	2013-08-16	MODERATE	SE590740-174135	24 - Stockholms inre skärgård och Hallsfjärden	2013	0.4498692390478602	(1, 'SE590740-174135')	0.6148561629526462
1	0.14	27.0	16.44164	4.92	2014-07-14	MODERATE	SE590740-174135	24 - Stockholms inre skärgård och Hallsfjärden	2014	0.4444996632996633	(2, 'SE590740-174135')	0.6089496296296296
1	0.8	28.6	17.48138	4.14	2014-08-13	MODERATE	SE590740-174135	24 - Stockholms inre skärgård och Hallsfjärden	2014	0.44657914812460264	(3, 'SE590740-174135')	0.6112370629370629
1	0.18	30.32	17.498709	4.127	2015-07-16	MODERATE	SE590740-174135	24 - Stockholms inre skärgård och Hallsfjärden	2015	0.4155765471336052	(4, 'SE590740-174135')	0.5771342018469657
1	0.28	28.67	17.870616	3.848	2015-08-14	MODERATE	SE590740-174135	24 - Stockholms inre skärgård och Hallsfjärden	2015	0.4575646383612898	(5, 'SE590740-174135')	0.6233211021974188
8		17.9125			2014-08-26	BAD	SE631840-191130	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2014		(0, 'SE631840-191130')	
8		18.2			2015-08-11	BAD	SE631840-191130	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015		(1, 'SE631840-191130')	
2	2.88	22.13	16.560000000000002	4.6	2013-06-03	MODERATE	SE614165-171500	16 - Södra Bottenhavet. Inre kustvatten	2013	0.5883054676909174	(0, 'SE614165-171500')	0.7483054676909174
2	0.26	19.990000000000002	16.42	4.7	2013-07-03	GOOD	SE614165-171500	16 - Södra Bottenhavet. Inre kustvatten	2013	0.7228214107053527	(1, 'SE614165-171500')	0.8214107053526764
2	0.095	16.42	16.560000000000002	4.6	2013-08-07	HIGH	SE614165-171500	16 - Södra Bottenhavet. Inre kustvatten	2013	1.0	(2, 'SE614165-171500')	1.0085261875761267
2	0.855	21.415	16.14	4.9	2014-06-09	MODERATE	SE614165-171500	16 - Södra Bottenhavet. Inre kustvatten	2014	0.5936773289750177	(3, 'SE614165-171500')	0.7536773289750176
2	0.07	14.635	16.07	4.95	2014-07-02	HIGH	SE614165-171500	16 - Södra Bottenhavet. Inre kustvatten	2014	1.0	(4, 'SE614165-171500')	1.0980526135975401
2	0.235	17.85	16.490000000000002	4.65	2014-08-12	HIGH	SE614165-171500	16 - Södra Bottenhavet. Inre kustvatten	2014	0.8911564625850341	(5, 'SE614165-171500')	0.9238095238095239
2	1.78	19.29	16.14	4.9	2015-06-03	GOOD	SE614165-171500	16 - Södra Bottenhavet. Inre kustvatten	2015	0.753405909797823	(6, 'SE614165-171500')	0.8367029548989114
2		24.285	16.560000000000002	4.6	2015-07-13	MODERATE	SE614165-171500	16 - Södra Bottenhavet. Inre kustvatten	2015	0.5219024088943793	(7, 'SE614165-171500')	0.6819024088943794
2	2.81	26.785	16.7	4.5	2015-08-11	MODERATE	SE614165-171500	16 - Södra Bottenhavet. Inre kustvatten	2015	0.4634832928878103	(8, 'SE614165-171500')	0.6234832928878103
3	1.0933333333333333	18.323333333333334	17.96	3.6	2013-06-03	HIGH	SE613760-171000	16 - Södra Bottenhavet. Inre kustvatten	2013	0.9716728605213234	(0, 'SE613760-171000')	0.9801710023649264
3	0.34	18.323333333333334	17.21333333333333	4.133333333333334	2013-07-03	HIGH	SE613760-171000	16 - Södra Bottenhavet. Inre kustvatten	2013	0.9134592894825748	(1, 'SE613760-171000')	0.9394215026378023
3	0.7666666666666666	17.606666666666666	17.633333333333333	3.8333333333333335	2013-08-07	HIGH	SE613760-171000	16 - Södra Bottenhavet. Inre kustvatten	2013	1.0	(2, 'SE613760-171000')	1.0015145778114352
3	0.09000000000000001	20.953333333333333	17.493333333333332	3.9333333333333336	2014-06-09	GOOD	SE613760-171000	16 - Södra Bottenhavet. Inre kustvatten	2014	0.7497422844416161	(3, 'SE613760-171000')	0.834871142220808
3	0.14333333333333334	15.713333333333333	18.006666666666668	3.5666666666666664	2014-07-02	HIGH	SE613760-171000	16 - Södra Bottenhavet. Inre kustvatten	2014	1.0	(4, 'SE613760-171000')	1.1459482392872296
3	0.11666666666666665	18.81	17.633333333333333	3.8333333333333335	2014-08-12	HIGH	SE613760-171000	16 - Södra Bottenhavet. Inre kustvatten	2014	0.9106351737930686	(5, 'SE613760-171000')	0.937444621655148
3	1.753333333333333	23.570000000000004	18.1	3.5	2015-06-03	GOOD	SE613760-171000	16 - Södra Bottenhavet. Inre kustvatten	2015	0.615850657615613	(6, 'SE613760-171000')	0.7679253288078065
3	2.4850000000000003	23.810000000000002	17.96	3.6	2015-07-13	MODERATE	SE613760-171000	16 - Södra Bottenhavet. Inre kustvatten	2015	0.594304913901722	(7, 'SE613760-171000')	0.7543049139017219
3	0.495	22.86	17.773333333333333	3.733333333333333	2015-08-11	GOOD	SE613760-171000	16 - Södra Bottenhavet. Inre kustvatten	2015	0.6349722951297755	(8, 'SE613760-171000')	0.7774861475648878
4	0.1275	13.92	16.7	4.5	2013-06-03	HIGH	SE613500-172500	16 - Södra Bottenhavet. Inre kustvatten	2013	1.0	(0, 'SE613500-172500')	1.1997126436781609
4	0.1675	14.635	16.244999999999997	4.825000000000001	2013-07-03	HIGH	SE613500-172500	16 - Södra Bottenhavet. Inre kustvatten	2013	1.0	(1, 'SE613500-172500')	1.110010249402118
